roberta_neg_Exp,roberta_neu_Exp,roberta_pos_Exp,roberta_neg_OSF,roberta_neu_OSF,roberta_pos_OSF,Satis_Bloque,Satis_ODS,Satis_Aporte,Satis_Interaccion,Satis_Herramientas,Satis_Exp,Satis_Liderazgo_OSF,Satis_IT,Retro_OSF,Causa_Interesante,Opp_Egoismo,Nvl_Responsabilidad,Respeto_Diversidad,Promover_Soluciones,OSF_encoded
0.0883057,0.7566859,0.15500836,0.11682803,0.6333401,0.24983186,4,4,4,5,3,3,5,5,0,1,5,5,5,5,124
0.0017739176,0.038526107,0.9597,0.0012594493,0.009413484,0.9893271,5,5,5,5,5,3,5,5,1,1,5,5,5,5,25
0.0022966196,0.0248818,0.97282153,0.0017788268,0.025909979,0.9723112,5,5,5,5,5,3,5,5,1,1,5,5,5,5,164
0.0017465142,0.010657143,0.9875964,0.0016166111,0.008713914,0.9896695,5,5,5,5,5,3,5,5,1,1,5,5,5,5,238
0.20817839,0.5498161,0.24200551,0.1875194,0.57188714,0.24059343,5,5,5,5,5,3,5,5,1,1,5,5,5,5,62
0.20817839,0.5498161,0.24200551,0.0018168923,0.021291101,0.97689205,5,5,5,5,5,3,5,5,1,1,5,5,5,5,238
0.20817839,0.5498161,0.24200551,0.0013101451,0.009795434,0.98889434,4,4,4,5,4,3,4,4,1,1,5,4,5,5,43
0.0034476467,0.13334917,0.8632032,0.0018299399,0.019288708,0.97888136,5,5,5,5,5,3,5,5,1,1,4,4,4,5,43
0.0020421753,0.024987731,0.9729701,0.0025432534,0.04670844,0.95074826,5,5,5,5,5,3,5,5,1,1,5,5,4,5,195
0.04629882,0.24785717,0.70584404,0.0039562155,0.016502062,0.9795417,5,5,5,5,5,3,5,5,1,1,5,5,5,5,173
0.0018946101,0.011165441,0.98693997,0.0015703469,0.006334509,0.9920952,5,5,5,5,5,3,5,5,1,1,5,5,5,5,14
0.0020067538,0.040728614,0.95726466,0.0034372916,0.0774332,0.9191295,4,5,4,5,4,3,3,5,1,1,4,4,4,4,126
0.0015337962,0.021103138,0.977363,0.010129892,0.10165237,0.88821775,5,5,5,3,4,2,3,3,0,1,4,4,5,5,176
0.0018331195,0.11893714,0.8792298,0.0017943484,0.018805401,0.9794002,5,5,5,5,5,3,5,5,1,1,5,5,5,5,68
0.007101721,0.097932205,0.89496607,0.0017913027,0.061024863,0.93718386,5,5,5,5,5,3,5,5,1,1,5,5,5,5,217
0.0063586747,0.14900738,0.84463394,0.05996813,0.4594063,0.48062557,4,5,4,5,5,3,4,4,1,1,5,5,5,5,226
0.7113519,0.24306944,0.04557868,0.035164047,0.44734263,0.5174933,4,4,4,4,4,2,4,4,0,0,4,4,4,4,119
0.0017280779,0.013785345,0.9844865,0.009433892,0.120787024,0.8697791,4,4,4,4,5,3,5,5,1,1,4,4,4,4,238
0.0016722938,0.013351972,0.98497576,0.0043009617,0.042096592,0.95360243,5,5,5,5,5,3,5,5,1,1,5,5,5,5,176
0.005263419,0.05074829,0.9439883,0.0047674915,0.07402897,0.9212035,5,5,5,4,5,3,5,5,1,1,5,5,5,5,5
0.0038391508,0.083732344,0.91242856,0.0035334686,0.062088147,0.9343784,4,4,4,4,4,2,4,4,1,1,5,5,5,5,95
0.017563036,0.22211513,0.76032186,0.006904926,0.21201606,0.781079,5,5,5,5,5,3,5,5,1,1,5,5,5,5,173
0.0012632655,0.01983725,0.97889954,0.0019154694,0.05760664,0.9404779,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.0018167004,0.015929697,0.9822536,0.008064291,0.16216445,0.8297712,4,5,5,4,3,2,5,5,1,1,5,5,5,5,194
0.0014316002,0.022856971,0.97571146,0.6359701,0.29597768,0.068052195,5,5,5,5,5,0,2,2,0,1,5,5,5,5,182
0.7492523,0.2361707,0.014577046,0.20817846,0.549816,0.24200551,4,5,5,4,3,1,3,5,1,1,5,5,5,5,176
0.018329214,0.47425616,0.50741464,0.0016277776,0.013729076,0.9846431,4,4,4,4,5,2,4,4,1,1,5,5,5,4,189
0.0112125315,0.10518694,0.8836005,0.0038183639,0.07321332,0.9229683,5,5,5,5,5,3,5,5,1,1,5,5,5,5,64
0.0016583363,0.014564684,0.9837769,0.122136705,0.4708217,0.40704152,5,5,5,4,4,2,4,4,1,1,5,5,5,5,226
0.0012496149,0.012386741,0.9863637,0.0012867526,0.008470663,0.99024254,5,5,5,5,5,3,5,5,1,1,4,5,5,5,18
0.0013084002,0.011003301,0.98768836,0.06417269,0.83678216,0.09904517,4,5,5,4,4,2,4,4,0,1,5,5,5,5,44
0.5063508,0.39711073,0.09653851,0.89152,0.1036641,0.0048158932,3,5,5,5,5,3,3,2,0,1,5,5,5,5,176
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,4,4,5,4,5,2,5,5,1,1,5,5,4,5,81
0.0027140698,0.062588036,0.9346979,0.059265263,0.5639248,0.3768099,4,5,4,3,2,2,3,3,0,1,5,5,5,5,95
0.0017028991,0.017777827,0.98051924,0.0033423419,0.0415555,0.9551022,5,5,5,5,4,3,5,5,1,1,5,5,3,4,63
0.004735373,0.07762475,0.9176399,0.0014171135,0.031032922,0.96755,5,5,5,2,5,3,4,4,1,1,5,5,5,5,164
0.091750234,0.22607616,0.6821736,0.5653387,0.41531044,0.019350886,4,4,4,4,2,2,4,3,0,1,4,4,4,4,239
0.0014740399,0.013387667,0.9851383,0.13765003,0.72016716,0.14218274,4,5,5,5,4,2,5,5,1,1,5,5,5,5,176
0.002229548,0.048169356,0.9496011,0.0020571728,0.05091696,0.94702584,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.005196922,0.21812092,0.77668214,0.0028799823,0.026230246,0.97088975,5,5,5,5,5,3,5,5,1,1,5,5,5,5,176
0.0024784463,0.03234448,0.9651771,0.0014169741,0.02750106,0.971082,4,4,4,3,4,2,4,4,1,1,5,5,4,5,119
0.0037170716,0.020190975,0.9760919,0.001914045,0.009878368,0.98820764,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.0012375857,0.013504629,0.9852578,0.012490976,0.060202975,0.92730606,5,5,5,5,5,3,5,5,1,1,5,5,5,5,195
0.0011615648,0.014479193,0.9843592,0.0034961624,0.09561203,0.9008918,4,4,4,4,4,2,4,4,1,1,4,4,4,4,7
0.0022386785,0.027114578,0.9706468,0.009598111,0.26067483,0.729727,5,5,5,5,5,3,5,5,1,1,5,5,5,5,204
0.0042192074,0.0300295,0.96575123,0.0018644123,0.031882234,0.9662534,5,5,5,5,5,3,5,5,0,1,5,5,5,5,7
0.20817839,0.5498161,0.24200551,0.0018274365,0.014789107,0.9833835,5,5,5,5,5,3,5,5,1,1,5,5,5,5,238
0.20817839,0.5498161,0.24200551,0.0016202157,0.008616455,0.98976326,5,5,5,5,5,3,5,5,1,1,5,5,5,5,25
0.31029573,0.56912684,0.12057732,0.014533484,0.84460485,0.1408617,5,5,5,5,4,1,3,4,0,1,5,5,5,5,176
0.009004341,0.06847834,0.92251736,0.0012209693,0.05353493,0.94524413,5,5,5,4,5,3,5,4,1,1,5,5,5,5,209
0.003354819,0.022944784,0.9737004,0.0021897708,0.014287586,0.9835226,4,4,4,4,3,2,4,4,1,1,4,4,5,4,59
0.0047356025,0.053811245,0.9414531,0.0021810567,0.03730109,0.9605179,4,5,5,5,4,3,5,4,1,1,5,5,5,5,209
0.010319913,0.47018635,0.5194937,0.0035893845,0.04701441,0.94939625,4,5,5,5,4,3,5,3,1,1,4,5,5,4,243
0.2398704,0.6859386,0.074191,0.04838234,0.29645967,0.655158,4,4,5,3,5,3,5,4,1,0,5,5,5,5,58
0.003952804,0.05635154,0.9396957,0.26563025,0.49796638,0.23640336,4,4,4,4,4,1,3,4,0,1,3,5,3,4,176
0.20817839,0.5498161,0.24200551,0.109889455,0.3514853,0.5386252,4,4,4,5,3,2,3,3,0,1,5,5,5,5,176
0.007673895,0.18111654,0.81120956,0.0018214564,0.013704715,0.9844738,5,5,5,5,4,3,5,4,1,1,5,5,5,5,218
0.0012508414,0.009535663,0.9892135,0.0019311281,0.024148194,0.9739207,4,4,4,4,4,2,4,4,1,1,4,4,4,4,126
0.20817839,0.5498161,0.24200551,0.01185112,0.1472772,0.84087163,5,5,5,5,5,3,5,5,1,1,5,5,5,5,126
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,3,3,4,4,4,2,4,4,1,1,4,4,4,4,173
0.0018781996,0.00820351,0.9899183,0.0012805364,0.011975597,0.9867439,5,5,5,5,5,3,5,5,1,1,5,5,5,5,239
0.0065784217,0.021461336,0.97196025,0.00249953,0.059295714,0.93820477,4,4,5,5,4,2,4,4,1,1,5,5,5,5,91
0.004452246,0.024829756,0.97071797,0.019432697,0.10710055,0.8734668,4,5,5,5,5,3,5,5,0,1,5,5,5,5,239
0.0056919954,0.06486301,0.92944497,0.0016517291,0.016561141,0.9817871,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.0018461527,0.017918618,0.9802352,0.0030109738,0.039307024,0.957682,5,5,5,4,5,2,5,5,1,1,5,5,4,5,91
0.005250337,0.106283195,0.8884665,0.0018193689,0.037471283,0.9607093,4,4,4,4,4,2,4,4,1,1,4,4,4,4,58
0.16365863,0.6539624,0.18237895,0.1636586,0.6539623,0.1823791,5,4,5,3,4,3,4,3,1,1,3,5,5,4,34
0.002673169,0.020999938,0.9763268,0.061898332,0.49680528,0.44129637,4,4,4,4,4,2,4,4,1,1,4,4,4,5,11
0.83580834,0.15781152,0.0063801026,0.062073283,0.33258182,0.6053449,4,4,4,4,4,2,4,4,1,1,4,4,4,4,176
0.0013679429,0.022123976,0.97650814,0.0022937953,0.018720005,0.9789862,5,5,5,5,5,3,5,5,1,1,5,5,5,5,144
0.0022524807,0.018271165,0.9794764,0.0012996391,0.018156761,0.98054355,5,5,5,5,4,3,5,3,0,1,5,5,5,5,176
0.0037839497,0.10492369,0.89129233,0.4165434,0.5103124,0.07314429,4,3,3,2,4,1,2,2,1,1,4,3,4,3,119
0.008248492,0.066504925,0.92524654,0.015801061,0.17805384,0.8061451,5,5,5,5,5,3,5,5,1,1,5,5,5,5,64
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,5,5,5,3,5,5,1,1,5,5,5,5,50
0.0011110688,0.028611986,0.97027695,0.0012463136,0.0103412885,0.98841244,5,5,5,5,5,3,5,5,1,1,5,5,5,5,50
0.0015602653,0.009872911,0.98856676,0.0018970534,0.02213791,0.9759651,5,5,5,5,5,3,5,5,0,1,5,5,5,5,204
0.0025669963,0.02919797,0.968235,0.058178414,0.30829984,0.63352174,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.00601691,0.1968917,0.79709136,0.0024924357,0.031581838,0.9659257,5,5,5,5,5,3,5,5,1,1,5,5,5,5,126
0.20817839,0.5498161,0.24200551,0.07428111,0.9008946,0.024824278,5,5,5,5,5,3,5,5,1,1,5,4,4,5,25
0.20817839,0.5498161,0.24200551,0.18275206,0.56651473,0.2507332,5,5,5,5,5,3,5,5,1,1,5,5,5,5,70
0.0014992082,0.029751793,0.96874905,0.0013783838,0.010540137,0.98808146,5,5,5,5,3,3,4,5,1,1,5,5,5,5,213
0.0016145072,0.017857524,0.980528,0.0046406905,0.046167776,0.9491915,5,5,5,5,5,3,5,5,1,1,5,5,5,5,222
0.15657783,0.39644864,0.44697353,0.0012715491,0.02013229,0.9785962,4,4,4,4,4,1,3,3,1,1,4,4,5,4,90
0.20817839,0.5498161,0.24200551,0.1875194,0.57188714,0.24059343,5,5,5,5,5,3,5,5,1,1,5,5,5,5,62
0.7233572,0.26419184,0.012450951,0.7668965,0.21712185,0.015981682,3,3,3,3,3,1,3,3,0,1,5,5,5,5,91
0.0050091366,0.25964594,0.73534495,0.0030952499,0.27448767,0.72241706,5,5,5,5,3,3,5,5,1,1,5,5,5,5,182
0.0025394189,0.029908903,0.96755165,0.014635025,0.52017087,0.4651941,5,5,5,5,3,3,5,5,1,1,4,5,5,5,44
0.0020274967,0.03660787,0.9613646,0.0020274995,0.036607902,0.9613646,5,5,5,5,4,3,5,5,1,1,5,5,5,5,234
0.0058202744,0.16463323,0.8295465,0.6961582,0.26978007,0.034061715,4,4,4,4,4,2,4,4,1,1,4,4,4,4,44
0.026551949,0.65433943,0.3191086,0.01971296,0.41546428,0.56482273,5,5,5,5,5,3,5,5,1,1,5,5,5,5,204
0.048382316,0.2964597,0.655158,0.004819918,0.040622376,0.95455766,4,4,4,4,4,2,4,4,0,1,3,5,4,4,91
0.001973034,0.010437565,0.9875894,0.0015650342,0.0103409095,0.98809403,5,5,4,5,5,3,5,5,1,1,5,5,5,5,204
0.050164524,0.6167409,0.3330946,0.008986564,0.10564107,0.88537234,4,5,4,5,3,3,5,4,0,1,5,5,5,4,176
0.6531388,0.32870394,0.018157197,0.62006027,0.3668411,0.013098701,3,3,3,4,4,1,2,3,0,1,3,3,3,3,19
0.20817839,0.5498161,0.24200551,0.18404235,0.67804354,0.13791417,3,4,3,2,5,1,4,3,0,1,5,5,5,5,91
0.008918892,0.0583972,0.93268394,0.0013794677,0.012626834,0.98599374,5,5,5,4,4,2,5,5,1,1,5,5,5,5,176
0.0023843404,0.04696044,0.95065516,0.001228803,0.012778291,0.9859929,5,5,5,4,4,3,5,5,1,1,5,5,5,4,121
0.0014544041,0.012325871,0.98621964,0.0046547963,0.027919095,0.9674261,5,5,5,5,5,3,5,5,1,1,4,5,5,5,11
0.09365368,0.7188735,0.1874729,0.03595745,0.26101348,0.7030291,5,4,5,4,4,3,5,5,0,1,5,5,5,5,91
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,5,5,5,3,5,5,1,1,5,5,5,5,83
0.04680124,0.70175487,0.25144386,0.0020348653,0.0088719595,0.9890932,5,5,4,4,5,2,5,4,1,1,5,4,4,5,50
0.0012002316,0.011072469,0.9877273,0.00519031,0.066259496,0.9285502,5,5,5,5,5,3,5,5,1,1,5,5,5,5,54
0.10900197,0.47686562,0.4141325,0.021864563,0.5751392,0.4029962,5,5,5,5,5,3,5,5,0,1,5,5,5,5,91
0.22207746,0.5877973,0.19012526,0.010698314,0.13958253,0.84971917,4,4,5,5,4,3,4,5,1,1,4,4,4,5,119
0.00292246,0.04493528,0.9521423,0.10529988,0.80583525,0.088864826,4,4,4,4,4,2,4,4,1,1,4,4,4,4,91
0.5172843,0.37042663,0.11228904,0.003044387,0.04318258,0.95377296,4,5,4,5,5,3,5,4,1,1,5,5,5,5,192
0.40181226,0.31211418,0.28607357,0.0018430611,0.00886888,0.9892881,5,5,5,5,5,3,5,3,1,1,5,5,5,5,176
0.0017515381,0.03160959,0.96663886,0.0011799249,0.013327554,0.9854925,5,5,5,5,5,3,5,5,1,1,4,4,4,4,148
0.0010344281,0.013501552,0.98546404,0.10876472,0.47698134,0.41425392,4,3,4,4,3,2,4,4,0,1,4,5,4,4,126
0.012617193,0.1526642,0.8347186,0.047612537,0.15575981,0.7966276,4,3,3,3,3,1,3,3,0,1,4,4,4,4,176
0.0024192624,0.098492704,0.899088,0.0016372538,0.0072834636,0.9910793,5,5,5,5,5,3,5,5,1,1,5,4,4,4,91
0.0019183884,0.027501523,0.97058004,0.00598037,0.057651803,0.93636775,5,5,5,5,5,3,5,5,1,1,5,5,5,5,148
0.0019183884,0.027501523,0.97058004,0.00598037,0.057651803,0.93636775,5,5,5,5,5,3,5,5,1,1,5,5,5,5,148
0.0018407431,0.010461621,0.98769766,0.0026069153,0.011199417,0.9861937,5,4,4,5,4,2,4,4,1,1,5,4,5,4,173
0.0027102968,0.01108414,0.9862055,0.013443506,0.1561542,0.8304023,5,5,5,5,5,3,5,5,1,1,5,5,5,5,62
0.006566407,0.06334646,0.9300871,0.0022147542,0.014745941,0.9830393,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.90452665,0.08794867,0.007524642,0.17499214,0.67253387,0.15247399,5,5,5,5,4,2,3,3,1,1,5,5,5,5,91
0.11902662,0.3723761,0.50859725,0.92197144,0.07478895,0.003239648,3,3,3,3,3,1,3,3,0,1,4,4,4,4,176
0.20817839,0.5498161,0.24200551,0.0012216741,0.0072142663,0.99156404,5,5,5,5,5,3,5,5,0,1,5,5,5,5,21
0.0024412393,0.02625943,0.9712993,0.0053299367,0.06774782,0.9269222,5,5,5,5,5,3,5,5,1,1,5,5,5,5,43
0.0058844415,0.136667,0.8574486,0.0015011324,0.014944161,0.98355466,5,5,5,5,5,3,5,5,1,1,5,5,5,5,186
0.0089162765,0.08162694,0.90945673,0.0016585141,0.022576885,0.9757646,5,5,5,5,5,3,5,5,1,1,5,5,5,5,102
0.0018865262,0.041606054,0.9565074,0.0015384487,0.008940967,0.98952055,5,5,5,5,5,3,5,5,1,1,5,5,5,5,148
0.002005731,0.012083212,0.985911,0.002150111,0.058709677,0.9391402,5,5,5,5,5,3,5,5,1,1,5,5,5,5,119
0.039327428,0.151676,0.80899656,0.0015606638,0.016283007,0.98215634,5,4,4,5,4,3,5,5,1,1,5,5,5,5,201
0.0016501236,0.024190417,0.9741595,0.0026958142,0.02977279,0.96753144,4,4,4,5,5,2,2,3,1,1,4,5,5,5,182
0.20817839,0.5498161,0.24200551,0.20817846,0.549816,0.24200551,5,5,5,5,5,3,5,5,1,1,5,5,5,5,34
0.0017868362,0.02092168,0.9772915,0.028761739,0.59824544,0.3729928,5,4,5,5,5,3,5,4,1,1,5,5,5,5,21
0.0012385685,0.024553692,0.97420776,0.0014027663,0.009554265,0.98904294,5,5,5,5,4,3,5,5,1,1,5,5,5,5,238
0.0035678146,0.030293966,0.9661382,0.003567818,0.03029398,0.9661382,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.016558085,0.3126226,0.67081934,0.0014080352,0.020493481,0.9780985,4,5,5,5,4,3,5,4,1,1,4,5,5,4,144
0.002740967,0.03534169,0.96191734,0.002740967,0.035341714,0.96191734,5,5,5,5,5,3,5,5,1,1,5,5,5,5,186
0.007883846,0.14925127,0.84286493,0.0011086878,0.010169605,0.9887217,5,5,5,5,3,3,5,5,1,1,3,5,4,5,173
0.0017907128,0.013117006,0.9850922,0.0013692494,0.021486284,0.9771444,5,5,5,5,5,3,5,5,1,1,5,5,5,5,73
0.0012266021,0.01709571,0.9816777,0.009404006,0.11009586,0.8805002,5,5,4,4,4,3,5,5,1,1,5,5,5,5,131
0.004419097,0.03508207,0.96049887,0.09560792,0.3016882,0.60270387,4,4,4,4,5,2,3,3,0,1,5,5,5,5,91
0.0022950326,0.1210101,0.8766949,0.028969062,0.3402037,0.63082725,5,5,5,5,5,3,5,5,1,1,4,4,4,4,126
0.0015595357,0.008198736,0.9902417,0.0012832643,0.010220192,0.98849654,5,5,5,5,5,3,5,5,1,1,5,5,5,5,174
0.0021978647,0.060582086,0.9372201,0.004782689,0.10505801,0.89015925,5,5,5,5,5,3,5,5,1,1,5,5,5,5,238
0.0031862606,0.023766266,0.97304744,0.0043024663,0.04788935,0.9478082,5,5,5,5,5,3,5,5,0,1,5,5,5,5,148
0.0013066555,0.011573466,0.9871199,0.0012560663,0.013598468,0.98514545,5,5,4,4,2,2,4,3,1,1,4,4,4,4,18
0.048602823,0.36921096,0.5821862,0.032115545,0.5796275,0.38825703,3,3,4,2,4,2,4,4,1,1,5,5,5,5,91
0.06218477,0.29714352,0.64067173,0.06218482,0.2971436,0.6406716,5,5,5,5,5,3,5,5,1,1,5,5,5,5,91
0.04662658,0.6291158,0.3242576,0.0047574616,0.07204205,0.92320055,5,5,5,5,5,3,5,5,1,1,5,5,5,5,119
0.20817839,0.5498161,0.24200551,0.02916161,0.31508592,0.6557525,4,3,3,3,3,1,3,4,0,1,4,4,4,4,239
0.013443513,0.15615419,0.8304023,0.071397774,0.27806753,0.6505347,4,5,5,5,5,3,5,5,1,1,5,5,5,5,91
0.25829428,0.45127246,0.29043326,0.0021593224,0.034244623,0.9635961,5,5,5,5,5,3,5,5,1,1,5,5,5,5,20
0.20817839,0.5498161,0.24200551,0.8707911,0.121298954,0.007909972,3,3,3,3,3,1,3,3,0,1,4,4,4,4,91
0.0074123708,0.07563684,0.9169508,0.0018711099,0.009284005,0.9888448,5,5,5,5,5,3,5,5,1,1,5,5,5,5,222
0.004628524,0.114237696,0.8811338,0.0014359166,0.012819454,0.98574466,5,5,5,5,5,3,5,5,1,1,5,5,5,5,176
0.005136032,0.06609205,0.92877185,0.0019800179,0.014864239,0.9831557,5,5,5,5,4,3,5,5,1,1,5,5,5,5,25
0.20817839,0.5498161,0.24200551,0.0013063241,0.0069695204,0.9917242,5,5,5,5,4,3,4,4,1,1,3,5,3,4,63
0.20817839,0.5498161,0.24200551,0.039475616,0.18302062,0.7775038,3,4,4,4,3,1,3,4,0,1,4,4,4,4,176
0.0059840516,0.085743375,0.9082725,0.14768642,0.79840374,0.053909834,4,4,4,2,4,1,4,5,1,1,3,4,4,5,111
0.0014708218,0.0134678,0.98506135,0.010374651,0.12519388,0.86443144,5,5,5,5,5,3,5,5,1,1,5,5,5,5,111
0.002586824,0.02461045,0.9728027,0.0011956482,0.008126186,0.9906782,5,5,5,5,4,3,5,5,1,1,5,5,5,5,126
0.058178432,0.3082998,0.63352174,0.058178414,0.30829984,0.63352174,5,5,5,5,5,3,5,5,1,1,5,5,5,5,201
0.0029178124,0.058640134,0.93844205,0.0024304793,0.040625807,0.95694375,5,5,5,5,5,3,4,4,1,1,5,5,5,5,121
0.0022524807,0.018271165,0.9794764,0.15616792,0.70722216,0.13660991,5,3,4,4,4,2,3,3,0,1,5,5,5,5,34
0.0064604497,0.12358892,0.86995065,0.0028459928,0.020158857,0.9769951,5,5,5,5,5,3,5,5,1,1,5,5,5,5,239
0.01612091,0.07124335,0.91263574,0.0077355215,0.05506936,0.9371952,5,5,5,5,5,3,5,5,1,1,5,5,5,5,34
0.0017068156,0.009980132,0.988313,0.0045384136,0.04015445,0.9553071,4,4,5,4,4,2,5,3,1,1,4,4,4,4,247
0.058178432,0.3082998,0.63352174,0.083121315,0.3832978,0.5335809,5,5,5,5,5,3,5,5,1,1,5,5,5,5,201
0.02389189,0.12072363,0.8553845,0.0014590201,0.011983795,0.9865572,5,5,5,5,5,3,5,5,1,1,5,5,5,5,222
0.8399606,0.15318234,0.0068570287,0.0018013492,0.014500188,0.9836985,3,4,4,5,4,0,2,3,1,1,4,4,4,3,173
0.0033064089,0.081849076,0.9148445,0.0013038518,0.011276631,0.98741955,5,5,5,4,5,3,5,5,1,1,5,5,5,5,91
0.22890136,0.50427234,0.2668263,0.005142035,0.049792554,0.94506544,4,4,4,4,4,2,4,4,1,1,5,5,5,5,127
0.0011318899,0.048487388,0.95038074,0.003287257,0.029557034,0.96715575,5,5,5,5,5,3,5,5,1,1,5,5,5,5,144
0.0015841166,0.04033827,0.95807767,0.0065784305,0.021461347,0.97196025,5,5,5,5,5,3,5,5,1,1,5,5,5,5,68
0.0015798667,0.02258891,0.9758312,0.0014780756,0.016940866,0.98158103,5,5,5,5,5,3,5,5,1,1,5,5,5,5,85
0.0019038967,0.04495224,0.9531439,0.0029836353,0.232334,0.76468235,5,5,4,5,4,2,5,5,1,1,5,5,5,5,173
0.48441294,0.43558738,0.079999775,0.22755256,0.5635762,0.20887126,3,3,3,3,2,0,3,2,0,1,4,4,5,3,91
0.8408176,0.15045711,0.00872533,0.2582943,0.4512724,0.29043332,4,4,4,4,4,2,4,4,0,1,4,4,4,4,91
0.14213464,0.4479927,0.40987265,0.0020456386,0.02877199,0.9691824,5,5,5,4,3,3,4,4,0,1,3,5,5,5,176
0.002242337,0.017886346,0.97987133,0.0019804602,0.013359409,0.9846601,5,5,5,5,5,3,5,5,1,1,5,5,5,5,73
0.0021118273,0.027550416,0.9703378,0.089417405,0.43034154,0.48024106,5,5,5,5,5,3,5,5,1,1,5,5,5,5,237
0.0012962475,0.010940365,0.98776335,0.0018633434,0.027440524,0.9706961,5,5,5,4,4,2,5,5,1,1,4,5,5,5,111
0.01687787,0.09882682,0.8842953,0.035420466,0.12891518,0.8356644,5,5,5,5,4,2,5,5,0,1,5,5,4,5,126
0.0037288852,0.16708244,0.82918864,0.002619669,0.032633882,0.9647464,5,5,5,5,5,3,5,5,1,1,5,5,5,5,238
0.0022241424,0.020826908,0.9769489,0.0013614617,0.031623803,0.96701473,4,5,5,5,4,2,5,5,1,1,5,5,5,5,173
0.001029739,0.015644325,0.98332596,0.0039291144,0.086783886,0.909287,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.0023791364,0.045181833,0.95243907,0.20817846,0.549816,0.24200551,5,5,4,5,4,2,5,5,1,1,5,5,5,5,195
0.20817839,0.5498161,0.24200551,0.013443506,0.1561542,0.8304023,5,4,3,4,2,2,4,4,1,1,4,4,5,4,126
0.0015310348,0.027374947,0.971094,0.5667899,0.35734385,0.07586625,3,4,5,4,4,0,3,4,0,1,4,4,4,4,176
0.006760148,0.1519378,0.841302,0.0046427757,0.065918185,0.929439,5,5,5,5,5,3,5,5,1,1,5,5,5,5,119
0.001379936,0.015599238,0.9830208,0.0038800212,0.034955245,0.9611648,5,5,5,5,5,3,5,5,1,1,5,5,5,5,119
0.8564608,0.13381313,0.009726037,0.0018053562,0.029627046,0.9685676,5,4,4,3,5,1,3,3,1,1,5,5,5,5,126
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,4,4,2,2,3,0,2,2,0,1,3,4,4,4,176
0.20817839,0.5498161,0.24200551,0.0020228757,0.026555862,0.97142124,5,5,5,5,5,3,5,5,1,1,5,5,5,5,126
0.20817839,0.5498161,0.24200551,0.001557965,0.009933307,0.98850876,5,4,5,5,5,3,4,4,0,1,4,5,5,4,182
0.0011757395,0.015398369,0.98342586,0.28954327,0.44377694,0.2666798,5,5,5,5,5,3,5,5,0,1,5,5,5,5,176
0.0029825005,0.024081128,0.9729364,0.011730668,0.19927445,0.7889949,4,4,3,3,4,1,3,5,1,1,4,4,4,5,91
0.048382316,0.2964597,0.655158,0.04838234,0.29645967,0.655158,4,4,4,4,4,2,4,4,1,1,4,4,4,4,176
0.009659495,0.17930283,0.81103766,0.0014244188,0.025601884,0.97297376,5,5,5,5,5,3,5,5,1,1,5,5,5,5,213
0.20817839,0.5498161,0.24200551,0.20817846,0.549816,0.24200551,5,5,5,5,5,3,5,5,0,1,5,5,5,5,197
0.0014379008,0.012347483,0.9862146,0.0015923112,0.013511128,0.98489654,5,5,5,5,5,3,5,5,0,1,5,5,5,5,46
0.20817839,0.5498161,0.24200551,0.20817846,0.549816,0.24200551,5,5,5,5,5,3,5,5,1,1,5,5,5,5,237
0.002350813,0.01178791,0.9858613,0.0046406905,0.046167776,0.9491915,5,5,5,5,5,3,4,5,1,1,5,5,5,5,204
0.0025145838,0.08624704,0.9112384,0.002185402,0.036806043,0.96100855,4,5,5,5,4,3,4,5,1,1,5,5,5,4,126
0.038375583,0.30922103,0.6524034,0.0023732965,0.0401391,0.9574876,5,5,5,5,5,3,5,5,1,1,5,5,5,5,7
0.002665965,0.030665934,0.96666807,0.002354319,0.07212516,0.92552054,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.69518095,0.24205229,0.06276681,0.04460255,0.6303641,0.3250333,3,3,4,4,4,3,2,5,0,1,5,5,5,5,176
0.013496172,0.18001729,0.8064865,0.0033061025,0.041826155,0.9548678,4,3,4,3,3,1,4,4,0,0,3,4,3,4,182
0.011223529,0.13840042,0.85037607,0.0013607909,0.0074920733,0.9911471,5,5,5,5,5,3,5,5,1,1,5,5,5,5,126
0.0035022718,0.09110632,0.9053914,0.0025277713,0.035723116,0.96174914,4,5,4,4,3,3,5,5,1,1,5,4,5,4,204
0.20817839,0.5498161,0.24200551,0.0014383047,0.006601204,0.99196047,5,5,5,5,5,3,5,5,1,1,5,5,5,5,126
